id,unique_id_l,unique_id_r,company_name_l,company_name_r,matches
3792729,146374,163440,Centre Hospitalier de Luxembourg,CENTRE PARTNERS MANAGEMENT LLC,false
3847594,161486,163440,CENTRE PARTNERS MANAGEMENT LLC,CENTRE PARTNERS MANAGEMENT LLC,true
3734998,137608,161486,Centre Testing International Group,CENTRE PARTNERS MANAGEMENT LLC,false
2364255,82264,159342,CENTRE TESTING INTERNATIONAL GROUP,CENTRESOFT LIMITED,false
1154523,43883,55008,Centre Testing International Group Co. Ltd,Centrex Metals Limited,false
1580757,55113,82264,Centrepoint Alliance Limited,CENTRE TESTING INTERNATIONAL GROUP,false
3829992,159342,163440,CENTRESOFT LIMITED,CENTRE PARTNERS MANAGEMENT LLC,false
1586329,55008,159342,Centrex Metals Limited,CENTRESOFT LIMITED,false
4218771,161795,163785,CENTRIC BRANDS HOLDING LLC,CENTRIC BRANDS HOLDING LLC,true
4218746,161798,163788,CENTRIC BRANDS LLC,CENTRIC BRANDS LLC,true
4218833,161792,161795,"CENTRIC DENIM USA, LLC",CENTRIC BRANDS HOLDING LLC,false
3792906,147132,163788,Centric Multimedia,CENTRIC BRANDS LLC,false
2741102,92788,161795,Centrica,CENTRIC BRANDS HOLDING LLC,false
3480928,121399,163788,centrica,CENTRIC BRANDS LLC,false
3529770,126866,161792,CENTRICA,"CENTRIC DENIM USA, LLC",false
4218752,162135,163788,CENTRICA PLC,CENTRIC BRANDS LLC,false
3032925,110873,161792,Centrica Plc,"CENTRIC DENIM USA, LLC",false
1610686,55634,92788,Centrica plc,Centrica,true
1621353,56075,137860,Centricus Acquisition Corp,Centrica,false
136160,9361,162135,Centrient Pharmaceuticals,CENTRICA PLC,false
1320346,46451,160991,Centro de Imagem Diagnosticos SA,CENTRO RECUPERI E SERVIZI SRL,false
2039378,69180,161117,Centro Medico Santagostino,CENTRO DELL' ANZIANO SRL,false
3845887,160991,161117,CENTRO RECUPERI E SERVIZI SRL,CENTRO DELL' ANZIANO SRL,false
3432598,118887,161117,Centros Comerciales Sudamericanos S.A.,CENTRO DELL' ANZIANO SRL,false
1723428,59971,160991,Centrotec Sustainable AG,CENTRO RECUPERI E SERVIZI SRL,false
1157975,44587,118887,Centrotherm International AG,Centros Comerciales Sudamericanos S.A.,false
81981,5343,17487,Centrumdirect,Centrus Energy,false
497880,21521,103216,Centrus Energy,Centrus Energy,true
3081,879,1307,Centum Electronics,Centum Learning,false
905,1307,8147,Centum Learning,Centum Rakon,false
108217,8091,8147,Centum Rakon,Centum Rakon,true
4217929,161709,162493,CENTURA FOODS LIMITED,CENTURION PORTFOLIO MANAGERS LIMITED,false
2388476,82563,107710,CENTURIA CAPITAL GROUP,Century Aluminum Co,false
1584242,55285,94937,Centuria Capital Group,CenturyPly,false
2561311,86483,130809,CENTURIA INDUSTRIAL REIT,CENTURIA INDUSTRIAL REIT,true
1583356,54484,95807,Centuria Industrial REIT,Century Aluminum,false
3776079,141819,145132,Centuria Industrial Reit,Century Iron And Steel Industrial,false
3787609,144575,151619,Centuria Metropolitan Reit,Century Casinos,false
2614218,89237,101734,CENTURIA METROPOLITAN REIT,Century Communities,false
3787463,144899,159858,Centuria Office Reit,CENTURION PORTFOLIO MANAGERS LIMITED,false
1600023,54504,107710,Centuria Office REIT,Century Aluminum Co,false
2618565,89563,89800,CENTURIA OFFICE REIT,CENTURY IRON AND STEEL INDUSTRIAL,false
2685745,90488,95807,Centurion Newco Spa,Century Aluminum,false
4217930,159858,161709,CENTURION PORTFOLIO MANAGERS LIMITED,CENTURA FOODS LIMITED,false
115813,6697,66122,Centurion Software Solutions,Century Pacific Food,false
121942,7163,144575,Centurion University of Technology and Management,Centuria Metropolitan Reit,false
485624,21854,102052,Century Aluminum,CenturyPly,false
2942387,107710,161709,Century Aluminum Co,CENTURA FOODS LIMITED,false
2559677,87163,144575,CENTURY ALUMINUM COMPANY,Centuria Metropolitan Reit,false
3776054,142499,151554,Century Aluminum Company,Century Aluminum,false
1084671,37415,144575,"Century Aluminum
",Centuria Metropolitan Reit,false
1110546,39870,85441,Century Casinos,CENTURY COMMUNITIES,false
1320766,46095,90488,Century City International Holdings Ltd,Centurion Newco Spa,false
2474542,85441,142499,CENTURY COMMUNITIES,Century Aluminum Company,false
347812,15967,28491,Century Communities,Century Casinos,false
2978699,108904,142499,Century Communities Inc,Century Aluminum Company,false
1085238,38039,137899,"Century Communities
",Centuria Capital Group,false
94989,4471,151554,Century Enka,Century Aluminum,false
1317266,45789,101734,Century Global Commodities Corporation,Century Communities,false
1341420,45672,108904,Century Group International Holdings Ltd,Century Communities Inc,false
2618159,89800,90488,CENTURY IRON AND STEEL INDUSTRIAL,Centurion Newco Spa,false
3787465,145132,159858,Century Iron And Steel Industrial,CENTURION PORTFOLIO MANAGERS LIMITED,false
1505846,49368,159858,"Century Iron and Steel Industrial Co.,Ltd.",CENTURION PORTFOLIO MANAGERS LIMITED,false
2027107,66122,94773,Century Pacific Food,Century Communities,false
2900128,106310,161709,Century Pacific Food Inc,CENTURA FOODS LIMITED,false
2561584,86489,126889,CENTURY PLYBOARDS (INDIA),CENTURIA CAPITAL GROUP,false
3775870,141823,157811,Century Plyboards (india),Century Aluminum,false
96206,4253,130810,Century Pulp & Paper,CENTURY PLYBOARDS (INDIA),false
109075,6907,96826,Century Rayon,Century Casinos,false
133198,9124,89563,Century Real Estate,CENTURIA OFFICE REIT,false
2560557,87602,137899,CENTURY TEXTILES AND INDUSTRIES,Centuria Capital Group,false
79643,5365,101734,Century Textiles and Industries,Century Communities,false
3775984,142930,151826,Century Textiles And Industries,Century Communities,false
1493192,49453,86489,Century Wind Power Co. Ltd,CENTURY PLYBOARDS (INDIA),false
2298861,81005,137899,CENTURYLINK,Centuria Capital Group,false
3718794,136347,140771,Centurylink,Century Communities,false
757482,27062,159858,Centuryply,CENTURION PORTFOLIO MANAGERS LIMITED,false
2863795,102052,157811,CenturyPly,Century Aluminum,false
2037969,68344,70210,Cepo,Cepo,true
2186370,76467,153655,Cepton,Cepton,true
3845240,161483,163437,"CEQUEL COMMUNICATIONS HOLDINGS I, LLC","CEQUEL COMMUNICATIONS HOLDINGS I, LLC",true
430068,19675,95653,Cera Sanitaryware,Cera Sanitaryware,true
43739,3803,76534,Ceragon Networks,Ceragon Networks,true
1152887,44879,97086,Ceragon Networks Ltd.,Ceragon Networks,true
1101788,40840,69569,cerascreen,cerascreen,true
108775,7850,146375,Ceratizit,Ceratizit,true
2188118,76109,139320,Cerberus Cyber Sentinel,Cerberus Cyber Sentinel Corporation,true
3756533,139320,152897,Cerberus Cyber Sentinel Corporation,Cerberus Cyber Sentinel,true
2453720,83992,128323,CERBERUS CYBER SENTINEL CORPORATION,CERBERUS CYBER SENTINEL CORPORATION,true
164538,11055,33246,Cerebral,Cerebras Systems,true
919150,33246,33287,Cerebras Systems,Cerebral,true
377095,16902,95829,Cerence,Cerence,true
3571145,128846,139856,CERENCE,Cerence,true
3025716,111783,140872,CERES ASSOCIATES LTD,Ceres Power Holdings,false
1069297,37344,147133,Ceres Power,Ceres Hellenic Shipping Enterprises,false
3754438,140872,147133,Ceres Power Holdings,Ceres Hellenic Shipping Enterprises,false
2446365,85540,95601,CERES POWER HOLDINGS,Ceres Power,true
1612102,56606,75175,Ceres Power Holdings plc,Ceres Power,false
324291,14469,34594,Cerevel Therapeutics,Cerevel Therapeutics,true
3735035,138561,152755,"Cerevel Therapeutics Holdings, Inc.",Cerevel Therapeutics,false
2363917,83231,152755,"CEREVEL THERAPEUTICS HOLDINGS, INC.",Cerevel Therapeutics,false
2118208,71869,125389,Ceridian,CERIDIAN HCM HOLDING,false
3712515,136396,157231,Ceridian Hcm Holding,Ceridian,false
3527618,125389,157231,CERIDIAN HCM HOLDING,Ceridian,false
1650415,57582,99331,Ceridian HCM Holding Inc.,Ceridian,false
960991,36272,99331,"Ceridian
",Ceridian,true
8902,623,124668,Cerner,CERNER CORPORATION,true
2970319,109371,124668,Cerner Corp,CERNER CORPORATION,true
2222281,78162,109371,Cerner Corporation,Cerner Corp,true
2275138,80328,134664,CERNER CORPORATION,CERNER CORPORATION,true
533320,23264,94202,Certara,Certara,true
3735227,138884,152040,"Certara, Inc.",Certara,true
2365667,83548,138884,"CERTARA, INC.","Certara, Inc.",true
163886,11404,32947,CertiK,CertiK,true
2765102,95803,152342,Cerus,Cerus,true
2615497,89373,133697,CERUS CORPORATION,CERUS CORPORATION,true
3608843,129942,140956,CERVED GROUP,Cerved Group,true
1580137,53966,85616,Cerved Group S.p.A.,CERVED GROUP,true
1318283,46433,144101,CESP - Companhia Energetica de Sao Paulo,Cesp - Companhia Energetica De Sao Paulo,true
2616168,88771,133090,CESP - COMPANHIA ENERGETICA DE SAO PAULO,CESP - COMPANHIA ENERGETICA DE SAO PAULO,true
2449847,84947,129275,CETC ENERGY JOINT-STOCK,CETC ENERGY JOINT-STOCK,true
1152301,43630,84947,CETC Energy Joint-Stock Co. Ltd,CETC ENERGY JOINT-STOCK,true
776855,29398,75490,Ceva,CEVA,true
391468,17108,102936,CEVA,CEVA,true
774851,29392,75403,Cewe,CEWE,true
496990,21810,102882,CEWE,CEWE,true
1154727,44428,144944,Cewe Stiftung & Co KGAA,Cewe Stiftung & Co. Kgaa,false
2615622,89608,144944,CEWE STIFTUNG & CO. KGAA,Cewe Stiftung & Co. Kgaa,true
107780,7091,7111,Cex Webuy Entertainment,Cex Webuy Entertainment,true
3486180,122643,124931,cez a. s,CEZ A. S,true
2270202,80594,135938,CEZ A. S,Cez A. S,true
2902407,105874,120407,CEZ AS,CEZ AS,true
1832246,61808,63803,CEZ Group,CEZ Group,true
3844824,160174,163020,CF ASSICURAZIONI SPA COMPAGNIA DI ASSICURAZIONE PER IL CREDITO E LA FAMIGLIA,CF ASSICURAZIONI SPA COMPAGNIA DI ASSICURAZIONE PER IL CREDITO E LA FAMIGLIA,true
206068,13098,98863,CF Industries,CF Industries,true
630055,26318,109562,Cf Industries,CF Industries Holdings Inc,true
3713330,136275,157724,Cf Industries Holdings,CF Industries,true
1839709,62241,71339,CF Industries Holdings,CF Industries,true
3529512,125272,136275,CF INDUSTRIES HOLDINGS,Cf Industries Holdings,true
2973377,109562,120244,CF Industries Holdings Inc,"CF Industries Holdings, Inc.",true
3434687,120244,151467,"CF Industries Holdings, Inc.",CF Industries,true
984451,36524,120244,"CF Industries
","CF Industries Holdings, Inc.",true
3844775,160050,162772,CFC UNDERWRITING LIMITED,CFC UNDERWRITING LIMITED,true
3772459,142263,155085,Cg Power And Industrial Solutions,CG Power and Industrial Solutions,true
437417,19038,34854,CG Power and Industrial Solutions,CG Power and Industrial Solutions,true
2537064,86929,93172,CG POWER AND INDUSTRIAL SOLUTIONS,CG Power and Industrial Solutions,true
606441,26284,71168,Cgi,CGI,true
209918,12930,80581,CGI,CGI,true
1480,184,110088,Cgi Group,CGI Group Inc,true
1584377,53501,119114,CGI Inc.,CGI Inc.,true
2158,1305,53501,CGI Information System And Management Consulting,CGI Inc.,false
5511,1483,120338,CGI Information Systems And Management Consultants Private Limited,CGI Inc.,false
3844937,160528,163397,CGI ITALIA SRL,CGI ITALIA SRL,true
777088,29639,37291,Cgn Mining Company,CGN Mining Company,true
1066632,37291,102544,CGN Mining Company,CGN Mining Company,true
1320249,46138,102544,CGN Mining Company Ltd,CGN Mining Company,true
2449414,84139,128461,CGN NEW ENERGY HOLDINGS,CGN NEW ENERGY HOLDINGS,true
1317840,45294,139473,CGN New Energy Holdings Co. Ltd,Cgn New Energy Holdings,true
2538686,87477,131805,CGN NUCLEAR TECHNOLOGY DEVELOPMENT,CGN NUCLEAR TECHNOLOGY DEVELOPMENT,true
3480239,121061,135866,cgn power,Cgn Power,true
820086,32032,80526,CGN Power,CGN POWER,true
2278026,80526,110295,CGN POWER,CGN Power Co Ltd,true
2970408,110295,124860,CGN Power Co Ltd,CGN POWER,true
1438766,49104,121061,CGN Power Co. Ltd,cgn power,true
3844677,159770,162386,CGNU LIFE ASSURANCE LIMITED,CGNU LIFE ASSURANCE LIMITED,true
79169,6054,6076,CGS,CGS,true
162473,11277,33069,Cgtz,Cgtz,true
3684608,133324,144334,CH. KARNCHANG PUBLIC COMPANY,Ch. Karnchang Public Company,true
1651053,58397,88998,CH. Karnchang Public Company Ltd,CH. KARNCHANG PUBLIC COMPANY,true
3386372,117298,127580,CHACHA ENTERPRISE LTD,CHACHA FOOD COMPANY,false
2360007,83257,127580,CHACHA FOOD COMPANY,CHACHA FOOD COMPANY,true
2037390,69430,78593,ChaiKola,ChaiKola,true
227762,13406,125364,Chailease Holding,CHAILEASE HOLDING COMPANY,true
2937170,107990,155369,Chailease Holding Co Ltd,Chailease Holding,true
3712819,136366,155369,Chailease Holding Company,Chailease Holding,true
2279096,81026,125364,CHAILEASE HOLDING COMPANY,CHAILEASE HOLDING COMPANY,true
1483851,49220,99169,Chailease Holding Company Ltd,Chailease Holding,true
162182,10968,32245,Chainalysis,Chainalysis,true
440774,19651,155133,Chalet Hotels,Chalet Hotels,true
1067453,37119,155133,"Chalet Hotels
",Chalet Hotels,true
1580799,55236,84403,Challenger Exploration Limited,CHALLENGER LIMITED,false
1615246,55300,128733,Challenger Limited,CHALLENGER LIMITED,true
2452000,84403,139739,CHALLENGER LIMITED,Challenger Limited,true
2935907,106717,139739,Challenger Ltd,Challenger Limited,true
1540444,51954,139739,Challenger Technologies Ltd,Challenger Limited,true
780575,30170,37835,Chambal Fertilisers,"Chambal Fertilisers
",true
2447718,85477,94859,CHAMBAL FERTILISERS AND CHEMICALS,Chambal Fertilisers,true
49506,2306,140815,Chambal Fertilisers And Chemicals,Chambal Fertilisers And Chemicals,true
1070625,37835,155217,"Chambal Fertilisers
",Chambal Fertilisers,true
1486311,49820,94425,Champion Building Materials Co. Ltd,Champion REIT,false
1591062,55292,141131,Champion Iron Limited,Champion Iron Limited,true
3613173,130124,157257,CHAMPION IRON LIMITED,ChampionX,false
2896057,106396,128935,Champion Iron Ltd,CHAMPION REAL ESTATE INVESTMENT TRUST,false
1497994,49789,128935,Champion Microelectronic Corp,CHAMPION REAL ESTATE INVESTMENT TRUST,false
1442476,47665,157257,Champion Real Estate Investment Trust,ChampionX,false
2460966,84604,138527,CHAMPION REAL ESTATE INVESTMENT TRUST,Championx Corporation,false
831243,30805,55292,Champion Reit,Champion Iron Limited,false
321232,15430,94425,Champion REIT,Champion REIT,true
933825,33761,141131,"Champion REIT
",Champion Iron Limited,false
240741,14137,127517,ChampionX,CHAMPIONX CORPORATION,false
3735793,138527,141131,Championx Corporation,Champion Iron Limited,false
2372803,83185,130124,CHAMPIONX CORPORATION,CHAMPION IRON LIMITED,false
42843,3775,7552,Chandan Steel,Chandan Healthcare,false
107509,6480,6512,Chandigarh Group of Colleges,Chandigarh Group of Colleges,true
2277,1521,6480,Chandigarh University,Chandigarh Group of Colleges,false
431131,18704,92020,Chandra Asri Petrochemical,Chandra Asri Petrochemical,true
130076,9928,147305,Chanel,Chanel,true
171262,10627,145329,Chang Beer,Chang Wah Electromaterials,false
1850509,62608,145329,Chang Hwa Bank,Chang Wah Electromaterials,false
207143,14185,99959,Chang Hwa Commercial Bank,Chang Hwa Commercial Bank,true
2360556,82216,88496,CHANG HWA COMMERCIAL BANK,CHANG WAH TECHNOLOGY,false
1496297,49195,126546,Chang Hwa Commercial Bank Ltd,CHANG HWA COMMERCIAL BANK,true
3786033,145329,155376,Chang Wah Electromaterials,Chang Hwa Commercial Bank,false
2622027,89993,145329,CHANG WAH ELECTROMATERIALS,Chang Wah Electromaterials,true
1489848,49363,62608,"Chang Wah Electromaterials, Inc.",Chang Hwa Bank,false
3786017,143836,155376,Chang Wah Technology,Chang Hwa Commercial Bank,false
2623016,88496,106649,CHANG WAH TECHNOLOGY,Chang Hwa Commercial Bank Ltd,false
1485212,49333,92945,Chang Wah Technology Co. Ltd,Chang Hwa Commercial Bank,false
3785719,143865,145346,Changchun Faway Automobile Components,"Changchun Zhiyuan New Energy Equipment Co., Ltd",false
3653006,132850,145346,CHANGCHUN FAWAY AUTOMOBILE COMPONENTS,"Changchun Zhiyuan New Energy Equipment Co., Ltd",false
3443016,119069,145346,Changchun Film Studio Group Corporation,"Changchun Zhiyuan New Energy Equipment Co., Ltd",false
3716780,136131,143865,Changchun High & New Technology Industry (group),Changchun Faway Automobile Components,false
2274107,80801,136131,CHANGCHUN HIGH & NEW TECHNOLOGY INDUSTRY (GROUP),Changchun High & New Technology Industry (group),true
2618644,90006,125132,"CHANGCHUN ZHIYUAN NEW ENERGY EQUIPMENT CO., LTD",CHANGCHUN HIGH & NEW TECHNOLOGY INDUSTRY (GROUP),false
2618541,89467,144805,CHANGE,Change,true
3785798,144805,160913,Change,CHANGE SRL,true
3527561,126592,144805,CHANGE HEALTHCARE,Change,false
3737220,137607,160913,Change Healthcare,CHANGE SRL,false
1662494,57762,133794,Change Healthcare Inc.,CHANGE,true
3847531,160913,163793,CHANGE SRL,CHANGE SRL,true
1485892,50814,82265,"Change, Inc.",CHANGE HEALTHCARE,true
110512,6417,163793,Changepond Technologies,CHANGE SRL,true
1317180,45526,148330,Changhong Jiahua Holdings Ltd,Changhong,true
162707,11520,32831,Changingedu,Changingedu,true
3773952,142377,144527,Changjiang & Jinggong Steel Building (group) Co. Ltd,Changjiang Publishing & Media,false
2537122,87035,89185,CHANGJIANG & JINGGONG STEEL BUILDING (GROUP) CO. LTD,CHANGJIANG PUBLISHING & MEDIA,false
3785746,144527,144902,Changjiang Publishing & Media,Changjiang Runfa Health Industry,false
3684836,133515,144902,CHANGJIANG PUBLISHING & MEDIA,Changjiang Runfa Health Industry,false
2619663,89570,131368,CHANGJIANG RUNFA HEALTH INDUSTRY,CHANGJIANG & JINGGONG STEEL BUILDING (GROUP) CO. LTD,false
3737219,137595,142377,Changjiang Securities Company,Changjiang & Jinggong Steel Building (group) Co. Ltd,false
2365060,82257,131368,CHANGJIANG SECURITIES COMPANY,CHANGJIANG & JINGGONG STEEL BUILDING (GROUP) CO. LTD,false
3217517,114265,144529,CHANGS PAISLEY ROAD LIMITED,Changshu Fengfan Power Equipment,false
2363065,82304,137648,CHANGSHA JINGJIA MICROELECTRONICS,Changsha Jingjia Microelectronics,true
3737195,137648,144529,Changsha Jingjia Microelectronics,Changshu Fengfan Power Equipment,false
1154472,43775,82304,Changsha Jingjia Microelectronics Co. Ltd,CHANGSHA JINGJIA MICROELECTRONICS,false
2618618,89816,133521,CHANGSHU AUTOMOTIVE TRIM,CHANGSHU FENGFAN POWER EQUIPMENT,false
2618994,89197,126632,CHANGSHU FENGFAN POWER EQUIPMENT,CHANGSHA JINGJIA MICROELECTRONICS,false
3785747,144529,145156,Changshu Fengfan Power Equipment,Changshu Automotive Trim,false
3653257,132977,143972,CHANGYING XINZHI TECHNOLOGY,Changyuan Group,false
1320660,45635,143972,Changyou Alliance Group Ltd,Changyuan Group,false
3785769,143972,143983,Changyuan Group,Changying Xinzhi Technology,false
2618841,88640,132967,CHANGYUAN GROUP,CHANGYUAN GROUP,true
3654064,131778,133766,CHANGZHENG ENGINEERING,CHANGZHOU ALMADEN,false
3772348,142781,145129,Changzheng Engineering,Changzhou Tronly New Electronic Materials,false
3785797,144777,145266,Changzhou Almaden,Changzhou Qianhong Biopharma,false
2618534,89435,145129,CHANGZHOU ALMADEN,Changzhou Tronly New Electronic Materials,false
