categories,change_1_day,change_1_year,country,id,market_cap,name,rank,share_price
"['Medical devices', 'Medical equipment']",0.23%,-37.38%,Sweden,e87daae3ab554d64aa9a1f609e2d75ca,$2.64 B,Elekta Ab,3379,$6.70
,-1.17%,-8.03%,India,2431a7bfe65e4972a6c0dc52f47d795b,$2.64 B,Grindwell Norton,3378,$23.83
"['Tech', 'Tech Hardware', 'Electronics']",2.84%,-21.58%,USA,bd8bff00cfd74048abc8947cda2023f5,$2.64 B,Xerox,3377,$17.01
"['Mining', 'Gold mining']",-0.66%,50.67%,Canada,bfcbe3a4ad464c6abb26ff90ae33fc93,$2.64 B,Lundin Gold,3376,$11.24
"['Airlines', 'Travel', 'Transportation']",2.27%,-6.74%,USA,eb62931d29604d46b8b407d2245743e4,$2.65 B,Frontier Airlines,3375,$12.18
,-0.25%,14.69%,USA,52a990e9977b4e2e96ec81ca7ca9a293,$2.65 B,Arcosa,3374,$54.89
['Automotive Suppliers'],2.44%,-16.98%,China,4b80d56b7cc0443a837836248912a229,$2.65 B,Tianjin Faw,3373,$0.44
"['Electricity', 'Energy']",-0.78%,,Turkey,342fb43b89ca45188f34fac094161b48,$2.65 B,Aksa Energy,3372,$2.17
['Manufacturing'],2.35%,4.11%,USA,4a7cd620b8744c75ab58a0bd5c9b6de5,$2.65 B,Worthington Industries,3371,$53.48
"['Tech', 'Software', 'Internet']",4.42%,-47.47%,USA,421ebad8969a4fd9bf70dd02b8ea13a5,$2.65 B,Digitalocean,3370,$27.62
,5.18%,-16.29%,USA,c8d5fdba47e94f56943aad32570d9027,$2.65 B,Bankunited,3369,$35.15
"['Agriculture', 'Food']",1.41%,24.24%,Mexico,9e4e997059904b72b73d923dc0d5151a,$2.66 B,Bachoco,3368,$52.44
"['Semiconductors', 'Tech', 'Tech Hardware']",3.16%,-18.84%,Israel,c6df3422125e4dcca37c641e6708dd88,$2.66 B,Nova Measuring Instruments,3367,$92.70
"['Banks', 'Financial services']",0.00%,69.57%,India,513a0fc8c6994fb1a2f6d0d4022f65af,$2.66 B,Punjab & Sind Bank,3366,$0.39
"['Toys', 'Entertainment', 'Video games']",1.79%,-24.20%,Canada,62647fee6a7646e6a19722f767519176,$2.66 B,Spin Master,3365,$25.91
"['REITs', 'Real estate', 'Investment']",1.02%,-28.03%,UK,b4d43bf5deaf4cbe8cc8ec4f44896d2b,$2.66 B,Big Yellow Group,3364,$14.48
,1.95%,-21.37%,China,40c1f4965c2649d28a63330f26d9beb0,$2.66 B,Joyy,3363,$37.67
"['Oil&Gas', 'Energy', 'Infrastructure']",0.94%,-1.23%,Canada,8e7b9d89924a438385c2c433d35272aa,$2.67 B,Gibson Energy,3362,$18.46
['Food'],0.63%,-10.04%,Spain,55a6f88ca2114d5e83baf280eed1116a,$2.67 B,Ebro Foods,3361,$17.38
['Courier'],3.41%,,UK,d2b253181a064d7099cd00d4240226b0,$2.67 B,International Distributions Services (royal Mail),3360,$2.70
"['Food', 'Agriculture']",-1.88%,33.77%,USA,c0692c9b311f484abcddb07e450685ab,$2.67 B,Cal-maine Foods,3359,$54.67
"['Internet', 'Tech']",6.79%,-19.10%,USA,bf1424e62c2e4bd09523e48ce5a860c0,$2.67 B,Rumble,3358,$9.60
['Telecommunication'],1.22%,-9.04%,Germany,0c76a7b7bd8a416e86ce8a44f3f0907e,$2.67 B,Freenet,3357,$24.26
"['Automotive Suppliers', 'Manufacturing']",-1.40%,20.14%,Germany,9473e5491c854388b4f27ec6df76bdcb,$2.67 B,Vitesco Technologies Group,3356,$64.84
"['Mining', 'Coal Mining']",3.49%,55.54%,USA,725be9e8007548d4875f7e2699e6cf0c,$2.67 B,Alliance Resource Partners,3355,$21.06
"['Video games', 'Entertainment', 'Tech']",-0.10%,-64.72%,France,d17dfd88bef342f3874cfff5dac857e0,$2.68 B,Ubisoft,3354,$20.86
"['Oil&Gas', 'Oil & Gas Equipment & Services', 'Energy']",0.41%,29.46%,USA,b7b228db744c4ff79a81dc2e440eeeba,$2.68 B,Liberty Energy,3353,$14.72
"['Retail', 'Building materials']",0.99%,-41.26%,UK,b49e6ea34b654c1d8782533cc89d1937,$2.68 B,Travis Perkins,3352,$12.30
['Insurance'],1.69%,36.96%,USA,b72375c41172400294876092280beca9,$2.68 B,Genworth Financial,3351,$5.41
"['Retail', 'Supermarket Chains']",0.00%,18.18%,South Korea,0f402e7334f942f4ae756a962a978f3e,$2.68 B,Bgf Retail,3350,$155.59
['Transportation'],0.57%,-6.81%,USA,f34898d462274357b4cbd0540efeb16a,$2.68 B,Forward Air,3349,$101.16
"['Manufacturing', 'Specialty Vehicles']",3.95%,-32.19%,Italy,1693e5a92b7a41c19ff40fd2fbb7efa6,$2.69 B,Iveco Group,3348,$7.92
['Pharmaceuticals'],-1.11%,-25.12%,India,8053d5a596c44d83ac9190fe163a6ea0,$2.69 B,Ipca Laboratories,3347,$10.61
['Chemicals'],-4.13%,-29.60%,India,2817a0ecf57d40609a5f39a98562bc49,$2.69 B,Atul,3346,$91.46
['Financial services'],0.32%,-2.92%,India,ffb1daf31801415ca948fa0f5ab3d4d1,$2.70 B,Crisil,3345,$36.96
"['Real estate', 'Investment', 'REITs']",2.92%,-13.46%,Hong Kong,087c41454efc4db4a1b1a1f3fc9558a2,$2.70 B,Champion Reit,3344,$0.45
"['Real estate', 'Investment', 'REITs']",1.01%,-26.35%,UK,48619fa4622149f6a2c479e82481870b,$2.70 B,Safestore,3343,$12.27
,-1.60%,-2.77%,Brazil,d9fabdcecc554474a787c155077f847b,$2.70 B,Ultrapar Participacoes,3342,$2.46
"['Mining', 'Coal Mining']",4.88%,63.12%,USA,ee40183446744c7f82ced70a6e209e9b,$2.70 B,Arch Resources,3341,$149.40
"['Cement', 'Building materials']",-2.13%,-23.27%,India,6546277d85854c3d8c4cc902e2f62da3,$2.70 B,Jk Cement,3340,$35.02
"['Food', 'Dairy companies']",0.00%,-15.15%,New Zealand,46b114d4cdd3435f9686b3e65bb08b01,$2.70 B,Fonterra,3339,$1.68
,1.38%,-22.80%,USA,03db6cff4483493db1ec7ebad201cec8,$2.71 B,Viasat,3338,$35.90
"['Beverages', 'Alcoholic beverages']",7.46%,-16.67%,Chile,0a75efeaf1424c84ae48c15d154f0c65,$2.71 B,Compañía Cervecerías Unidas,3337,$14.70
"['Banks', 'Financial services']",2.16%,-7.59%,USA,396bac9966694db29bc5c6c9cc82f853,$2.71 B,Atlantic Union Bankshares,3336,$36.38
"['Coal Mining', 'Mining', 'Energy']",1.07%,186.27%,USA,3a4a3ca405944aa7b2210cc306637bd6,$2.71 B,Alpha Metallurgical Resources,3335,$170.53
"['Pharmaceuticals', 'Biotech']",-0.34%,-41.09%,Japan,40e14fd7c724451cb3cd8b38326e3921,$2.71 B,Sumitomo Dainippon Pharma,3334,$6.84
"['Biotech', 'Pharmaceuticals']",3.84%,67.00%,USA,f80750e35cab487b8e91c329fcd0735f,$2.72 B,Iveric Bio,3333,$20.29
"['Banks', 'Financial services']",-2.60%,10.52%,USA,f1003588a11c43ca8f8418d15d2cf545,$2.72 B,Bancfirst,3332,$82.78
"['Utility companies', 'Energy', 'Electricity']",0.93%,-23.41%,India,96ca79b1ce68493a9da91a1ec09b4c5c,$2.72 B,Torrent Power,3331,$5.66
"['Clothing', 'Luxury goods']",-1.23%,12.76%,Italy,7dc3392da83f437482a558b93355f8ef,$2.72 B,Ermenegildo Zegna,3330,$11.22
['Retail'],3.17%,-25.27%,UK,500d97cae4814c04bd2dc895999fcebf,$2.72 B,Dunelm Group,3329,$13.13
['Building materials'],1.83%,0.55%,USA,1e5aefd12cc648c3880603bb4fa0abdf,$2.72 B,Boise Cascade,3328,$69.14
['Construction'],0.00%,-19.09%,Saudi Arabia,53f8b6dc0cc2469a91e9b4d8ae2c3937,$2.73 B,Makkah Construction & Development,3327,$16.57
,6.03%,71.56%,,0e7cf6898ff640b5ad004a1e5da74fa4,$2.73 B,Banco Macro,3326,$22.68
,1.29%,4.73%,USA,f04f5e3b6a884df699b5ff0a64f14c96,$2.73 B,Nternational Bancshares Corp,3325,$44.04
,3.85%,-38.71%,USA,1e57269b97e5432790722fedd319a806,$2.73 B,Hayward,3324,$12.95
"['Real estate', 'Investment', 'REITs']",0.78%,-11.78%,USA,f67828ebbbfc4938bdb5d6c11b43ea86,$2.73 B,Site Centers,3323,$12.88
,0.86%,-27.40%,Japan,b8891d8d64f4493da66485e1583a5949,$2.74 B,Alsok,3322,$27.10
"['Real estate', 'Investment', 'REITs']",0.94%,-5.66%,Canada,ecb96e6b32c04d96982419fed20f83ba,$2.74 B,H&r Reit,3321,$9.66
"['Courier', 'Transportation']",0.86%,,India,c036533443844a6db1b6f966025fe259,$2.74 B,Delhivery,3320,$3.77
"['Manufacturing', 'Wire and Cable Manufacturers']",3.66%,31.95%,USA,f3f81fd06b0147d0a2680d6800d519d6,$2.74 B,Encore Wire,3319,$149.67
,3.74%,-65.39%,USA,8904598dcc0d4586b0126416a0e46593,$2.74 B,Tandem Diabetes Care,3318,$42.70
"['Ports', 'Infrastructure']",-0.31%,-7.34%,New Zealand,0e7e5efe899f4ec38d43e3102c85ccc9,$2.75 B,Port Of Tauranga,3317,$4.04
,-0.04%,17.82%,USA,9f188631f4384a83a7c22f1af7dda478,$2.75 B,Innospec,3316,$111.21
,2.25%,7.02%,USA,73275544be0442b1a4b212123d02d333,$2.75 B,Hub Group,3315,$83.04
"['Energy', 'Oil&Gas']",0.04%,-5.48%,USA,25da48241db04a06b68593d8c237a306,$2.76 B,Crestwood Equity Partners,3314,$26.40
"['Real estate', 'Investment', 'REITs']",0.42%,-37.91%,Canada,36231386fe5b48f9b64e6a587b1cba7d,$2.76 B,Allied Properties Reit,3313,$21.62
"['Oil&Gas', 'Energy']",2.11%,49.31%,USA,d4463f64352a4b62856b08286fc91001,$2.76 B,Northern Oil And Gas,3312,$32.46
['Beverages'],0.20%,26.07%,Turkey,1c17d63e7fa74a97a5555d03dd146e5b,$2.76 B,Coca-cola İçecek,3311,$10.88
"['Software', 'Bitcoin', 'Tech']",8.39%,-36.14%,USA,c88594d073aa46b585b24d757ad60d4e,$2.76 B,Microstrategy,3310,$240.03
,0.77%,-26.03%,USA,f971a7a28d97418f999505160529fc53,$2.77 B,Easterly Government Properties,3309,$15.66
"['Electricity', 'Oil&Gas', 'Utility companies', 'Energy']",-2.03%,5.73%,New Zealand,6bcb277a47fc4b87a44e54d92346ff99,$2.77 B,Vector Limited,3308,$2.77
['Food'],-2.06%,-3.89%,USA,8743c95f5f5f449fbcb75a0894fb2a30,$2.77 B,J&j Snack Foods,3307,$144.25
['Paint & Coating'],0.46%,-33.38%,India,4e69d7676b1642fcbdb7aa1281679e57,$2.77 B,Nerolac Paints,3306,$5.15
,-0.82%,6.26%,India,9cc61c1da867469fad548f76064d0c00,$2.77 B,Skf India,3305,$56.16
"['Airlines', 'Travel', 'Transportation']",0.94%,-37.69%,USA,b4abd708e3da40c0acf7601be82c782a,$2.77 B,Jetblue Airways,3304,$8.58
['Insurance'],-0.57%,-48.17%,UK,eb547703c1cf4364936ed3e069c9bdd0,$2.78 B,Direct Line Group,3303,$2.12
"['Real estate', 'REITs', 'Investment']",1.39%,-0.74%,USA,0a5197a6ea40448985c2817e382b54ab,$2.78 B,Equity Commonwealth,3302,$25.48
['IT services'],2.16%,-25.45%,USA,687af7aeb4f941b49b2436aeb20fa411,$2.78 B,Kyndryl,3301,$12.30
"['Specialty Vehicles', 'Manufacturing']",0.00%,-15.32%,South Korea,7c0fe7da65244a22a0e43cc8ce06f082,$2.81 B,Doosan Bobcat,3284,$28.09
['Retail'],0.02%,-5.74%,USA,917df80eca2a42e4b5de9f9f205c69ff,$2.81 B,Rush Enterprises,3283,$50.77
"['Pharmaceuticals', 'Biotech']",1.12%,54.87%,Ireland,d0c44841a35f4842bfab0a37ae6be11a,$2.81 B,Prothena,3282,$54.56
"['Biotech', 'Pharmaceuticals']",-0.52%,196.62%,UK,5eb8068036204a9194ffc579c294a764,$2.81 B,Immunocore,3281,$58.82
,0.83%,15.31%,USA,aa70c2710dd0446eaf4cb67cf0e7756a,$2.82 B,Grocery Outlet,3280,$28.99
['Real estate'],0.32%,-26.13%,France,0ea110677aea4b2999e302abb29aebf5,$2.82 B,Altarea,3279,$137.06
['Real estate'],1.02%,-21.03%,Switzerland,41d63de949094b9ea8ca9a9fd7887100,$2.82 B,Allreal Holding,3278,$171.05
,5.72%,-5.09%,USA,fbb8b3a66c8a45c99ab69576a5ec3cf2,$2.82 B,Insmed,3277,$20.88
"['Semiconductors', 'Tech', 'Tech Hardware']",1.16%,-5.24%,Singapore,77b3f0c04dad4aee8412ab147c4633b9,$2.82 B,Kulicke And Soffa Industries,3276,$49.73
['Professional services'],2.01%,-20.48%,USA,c49aaf9ff92643daa5c8e4ef5e329d20,$2.83 B,Korn Ferry,3275,$53.74
,-2.77%,14.29%,USA,85e2eb2d72e642eb855b1499e7211e4f,$2.83 B,Adapthealth,3274,$21.03
['Entertainment'],0.00%,-69.28%,USA,967ce164b47e43a6abebd46e24779485,$2.83 B,Amc Entertainment,3273,$5.52
"['Professional services', 'IT services']",0.71%,-33.58%,UK,f9834037a4bf4cb990fb69e68881309c,$2.83 B,Computacenter,3272,$24.35
"['Software', 'Tech', 'IT security']",2.06%,-28.73%,USA,2e0f535dcf1d457cb80614776ba1484e,$2.83 B,Varonis,3271,$25.72
"['Pizza', 'Food', 'Restaurant chains']",-2.96%,-29.72%,USA,b8d1027b2d8e4f759a799f34a0fb3be5,$2.84 B,Papa John's Pizza,3270,$80.39
"['Renewable energy', 'Electricity', 'Energy', 'Manufacturing']",2.02%,30.67%,China,a29ba9e8f6af4d11bc4af224570e3052,$2.84 B,Jinko Solar,3269,$56.67
['Healthcare'],2.87%,-7.31%,USA,eee060d328c54a54ad87c4b7860138f7,$2.84 B,Corvel Corporation,3268,$164.68
"['Airlines', 'Travel', 'Transportation']",-0.95%,279.13%,Turkey,596906b11e8a42619c08ddc54786b8e3,$2.84 B,Pegasus Airlines,3267,$27.79
,-1.39%,3.35%,USA,e248ac4ea8924d04a73b4ac2e093c0dc,$2.84 B,Sunpower,3266,$16.33
"['Asset Management', 'Investment']",0.57%,-21.04%,Spain,5c32e310c0514657a2dce16b0790b760,$2.84 B,Corporación Financiera Alba,3265,$48.06
"['Video games', 'Entertainment']",-0.42%,-18.39%,China,82a5412cf9ca4e36a75b2f5f5f73840f,$2.84 B,Giant Network Group,3264,$1.42
,1.87%,-20.23%,Israel,5f5d80b2cc7e4ff4af003cb2d4940474,$2.85 B,Inmode,3263,$34.31
,-2.51%,41.89%,India,b950927964b54352adb85c15b5d4bfbb,$2.85 B,Timken India,3262,$37.90
,1.39%,0.56%,USA,4c530ff891e347068970280f5d09ddc0,$2.85 B,Werner Enterprises,3261,$45.11
"['Financial services', 'Investment']",0.07%,-14.49%,USA,2b2bed9551934b8fa0b60e4c9a245553,$2.85 B,Stepstone Group,3260,$28.09
"['Engineering', 'Manufacturing']",1.76%,-10.66%,Switzerland,2a66fb6a3ffd430fa8706a9144537b6a,$2.85 B,Sulzer,3259,$84.34
"['Banks', 'Financial services']",0.82%,18.01%,Switzerland,85ea669f62e84db6900df10826528313,$2.86 B,Efg International,3258,$9.24
"['Steel producers', 'Steel industry']",0.94%,-18.97%,Spain,c99c7559d8ca44678c2e2a6c820845d8,$2.86 B,Acerinox,3257,$11.02
['Healthcare'],-0.63%,22.24%,USA,381083fb514247b4a3288dda85d747aa,$2.86 B,Privia Health Group,3256,$25.06
"['Financial services', 'Tech']",6.14%,-3.98%,USA,9a012884903f4278aebac9aa7cd95224,$2.86 B,Flywire,3255,$26.28
['Cosmetics and Beauty'],2.87%,99.96%,USA,dfd7b5d185cd463e8a50a6972bdd0ef5,$2.86 B,E.l.f. Cosmetics,3254,$54.17
,3.36%,15.25%,USA,1542e7bce43844e88a93549b019ce910,$2.87 B,Group 1 Automotive,3253,$196.89
['Electronics'],4.19%,-28.35%,USA,82daf3bf1edf44e39bfc6dbdd4b1bd3b,$2.87 B,Vicor,3252,$65.19
"['Pharmaceuticals', 'Biotech']",0.16%,-16.89%,Switzerland,afde1bfabee74a768094ad2a2ac66dd8,$2.87 B,Siegfried Holding,3251,$676.23
['Telecommunication'],-2.03%,-43.75%,India,6e4a2b7c76fd4b928638969687464d4d,$2.87 B,Vodafone Idea,3250,$0.09000
['Engineering'],-1.06%,-11.45%,India,f760020b8bf5440d9323bc4914e57f5d,$2.87 B,Thermax,3249,$24.12
['Healthcare'],-0.32%,40.00%,Indonesia,e84db0e18d004c9d8e376932c2c5808e,$2.87 B,Mitra Keluarga,3248,$0.21
"['Real estate', 'Investment', 'REITs']",0.17%,-5.54%,Canada,9e8c5bf08dc84b7481b35f4bf4c96185,$2.87 B,First Capital Reit,3247,$13.47
"['Biotech', 'Pharmaceuticals']",-5.24%,,,2373858366d9479e961eac1e0f8db2de,$2.87 B,Alvotech,3246,$11.57
"['Financial services', 'Insurance']",-1.50%,-18.33%,,0ea9215ba8f54b8b8360a3b4f145c1e6,$2.87 B,Intercorp Financial Services,3245,$24.91
,1.37%,-13.79%,USA,20cdc3577fec4cdcb8b9756467398802,$2.88 B,Focus Financial Partners,3244,$43.77
"['Real estate', 'Investment', 'REITs']",1.35%,-7.18%,Canada,1ef91028c5824e24bfc40a193c786b37,$2.88 B,Ct Reit,3243,$12.29
"['Tech', 'Internet', 'Software']",-7.94%,-26.24%,USA,d179f20331944bbc81be6d1f05fbd570,$2.88 B,Squarespace,3242,$21.11
,-0.40%,-15.02%,Israel,f82c3f746ec24239ace977a0b9171705,$2.89 B,Shapir Civil And Marine Engineering,3241,$8.09
"['Software', 'Tech']",3.74%,-73.05%,USA,9d8a53e0a385424cb573957fa8bd5e6d,$2.89 B,Asana,3240,$13.59
"['Financial services', 'Insurance']",1.26%,3.30%,Denmark,5d5bbeef860e473fbe11919e56d9ef22,$2.89 B,Alm. Brand,3239,$1.88
['Chemicals'],-2.16%,13.73%,India,d2ce73498d264dd7876db07cb7b48c20,$2.89 B,Sumitomo Chemical India,3238,$5.80
['Retail'],2.84%,-39.42%,USA,51f9fe113b844def84b4c3371a4c3ba5,$2.89 B,Petco,3237,$10.88
"['Airlines', 'Travel', 'Transportation']",0.25%,30.29%,USA,3c4874458edf4d6e8e5c31fbb5086e6f,$2.89 B,Atlas Air Worldwide Holdings,3236,$102.03
,0.38%,-24.60%,Japan,02d6fa49913d49cca0bc9a01c5ce24df,$2.89 B,Harmonic Drive Systems,3235,$30.46
['Cannabis'],-0.73%,-46.58%,USA,29a64fb9387b4b8c965a37017acab045,$2.89 B,Curaleaf,3234,$4.06
,2.04%,-23.84%,USA,644e9db40f26465cb5f98aa09e8e1a4b,$2.90 B,Pacific Premier Bancorp,3233,$30.54
,4.03%,-28.71%,USA,725042fea0ac457599a8d22a97637c80,$2.90 B,Park Hotels & Resorts,3232,$12.91
,2.97%,-21.49%,USA,b2657c7b7aab4a098463ffc3981fbf9a,$2.90 B,Simmons First National,3231,$22.87
,1.96%,-36.27%,USA,ff4a1772fcfe40879a35535822b612e2,$2.90 B,Maxlinear,3230,$36.97
"['Engineering', 'Professional services']",2.30%,21.22%,USA,66073505a76242018e2b31fb2ca121ec,$2.90 B,Dycom Industries,3229,$98.31
,5.60%,-48.74%,USA,3249ccf3af9d409dba9bcfa22b09ab00,$2.90 B,Pacwest Bancorp,3228,$24.69
,-2.58%,128.75%,Germany,1abdc7da92ee4c6abf2f64c100859e3e,$2.91 B,Sma Solar Technology,3227,$83.95
"['CRISPR', 'Pharmaceuticals', 'Genomics', 'Biotech', 'Gene therapy']",1.65%,-58.48%,USA,222cd244e24c44e193220be3e602358d,$2.91 B,Intellia Therapeutics,3226,$33.85
['Food'],-1.40%,12.36%,USA,6ef33635f9b94f24b9028e40d1df61c1,$2.92 B,Hostess Brands,3225,$21.81
,-1.22%,-57.23%,Brazil,75f5cb0134734ee1a268450d2ccdf8f7,$2.92 B,Pagseguro,3224,$8.87
,0.10%,-40.17%,USA,dfdd32aff9574e4eb91dbda9890cc325,$2.92 B,Mister Car Wash,3223,$9.59
['Food'],-1.66%,-39.53%,,4f9185bfe04e4b5dac44ef461c67e048,$2.92 B,Marel,3222,$3.87
,2.35%,-8.82%,USA,03dec697aa744d8e922934700161643f,$2.92 B,Brink's,3221,$63.06
"['Transportation', 'Maritime transportation', 'Oil&Gas']",-0.87%,316.03%,,599edcd25a774f849e78d261f6e413d2,$2.92 B,Scorpio Tankers,3220,$49.05
"['Mining', 'Gold mining', 'Silver Mining']",0.00%,-62.48%,,b5c8beb02fb94119815cd45c97a3345a,$2.93 B,Polymetal,3219,$6.19
"['Real estate', 'Investment', 'REITs']",-0.96%,1.18%,South Africa,9947adb3efbc48518fd0845108d838a0,$2.93 B,Growthpoint Properties,3218,$0.86
['Manufacturing'],1.14%,7.07%,Spain,309c2e66357e45bb861816a66b1b2057,$2.93 B,Vidrala,3217,$96.66
,4.31%,-5.03%,USA,83f0b997f88f4e5f8ce9d43c6bcbbb7d,$2.93 B,Installed Building Products,3216,$102.61
,1.61%,42.68%,USA,4d3a7f7fcf25473cadae3832cab22882,$2.93 B,O-i Glass,3215,$18.92
"['Pharmaceuticals', 'Biotech']",-0.76%,46.71%,USA,360f055334a144a3b745cd416a0bc8f6,$2.93 B,Harmony Biosciences,3214,$49.50
"['Airlines', 'Travel', 'Transportation']",3.75%,-20.09%,UK,6f6691761387458bbcd7f198775038de,$2.93 B,Jet2,3213,$13.68
"['Banks', 'Financial services']",0.00%,-84.09%,Indonesia,2eba295963ee45dba5ee6affeb4df87e,$2.93 B,Bank Jago,3212,$0.21
"['Oil&Gas', 'Energy']",1.88%,47.11%,USA,45a358583a594295b8af765acfb8902c,$2.93 B,Highpeak Energy,3211,$25.98
"['Renewable energy', 'Energy', 'Electricity']",0.33%,15.85%,Germany,f7862f6aee154500b08fafa94ae965c4,$2.94 B,Encavis,3210,$18.20
['Defense contractors'],-0.39%,98.72%,Germany,ec3acda244af4dc3a649eb15600cc45d,$2.94 B,Hensoldt,3209,$28.02
,1.41%,-14.72%,USA,88db6ab35fec498d93bde1aa6379c011,$2.94 B,Hannon Armstrong,3208,$33.07
['Medical devices'],0.83%,-22.33%,USA,196b24089ea0400caa1940661191ba51,$2.94 B,Conmed,3207,$96.63
['Utility companies'],0.44%,-22.90%,UK,453969472a684cdc982c9f876d412ff6,$2.94 B,Pennon Group,3206,$11.28
,0.28%,-25.75%,South Korea,bdd989db4d7240739ddfa8a407ecf515,$2.94 B,Samsung Heavy Industries,3205,$145.08
,0.76%,8.87%,USA,07841a6793084be180be9e39a33d7aae,$2.94 B,Abm Industries,3204,$44.93
['Pharmaceuticals'],4.89%,-67.48%,Canada,9291a292c9b7454b9decdf84c0845f62,$2.94 B,Bausch Health,3203,$8.15
,0.27%,-13.71%,France,02ac244a3490408e829dfc20413c844a,$2.95 B,Rubis,3202,$27.95
,-1.24%,-14.04%,India,e1467a3696b646249b8205b3bcdd6d82,$2.95 B,Gmr Group,3201,$0.49
,1.10%,5.56%,Spain,383665ff94984b039ab1cb4146c317d1,$2.98 B,Viscofan,3184,$64.73
"['IT security', 'IT services', 'Tech']",1.91%,-34.88%,UK,ca3f38f8fa9343e9ba6f921a945657f2,$2.98 B,Softcat,3183,$14.99
,0.46%,-7.11%,India,fb9e6a90d62c4dcaa79b6be14fe1d517,$2.99 B,Syngene International,3182,$7.45
,3.97%,-20.45%,Canada,2c417369f1e64993bcbe2d81db0f7e3a,$2.99 B,Ats Automation,3181,$32.63
"['Real estate', 'Investment']",-1.36%,-27.09%,Israel,84d254ae5c42414bbd867d7776e31744,$2.99 B,Amot Investment,3180,$6.38
['Food'],-0.13%,-30.25%,Canada,b2ddee79a45d4f078ff9e6bf779ef958,$3.00 B,Premium Brands,3179,$66.95
"['Electronics', 'Tech', 'Tech Hardware']",-0.52%,1.77%,China,203b6ea8e85844b6847032665f64f44d,$3.00 B,Hisense Visual Technology,3178,$2.30
,0.58%,-32.88%,USA,e72cc6a04920496ba980cbc044142c4f,$3.00 B,Equitrans Midstream,3177,$6.94
"['IT services', 'Tech']",0.49%,79.61%,China,d0747bf5755a495aaeb3f6ecfba5108a,$3.00 B,Chindata,3176,$8.19
['Food'],1.95%,-27.87%,USA,2363c26f875041f0ab02e96a56485826,$3.00 B,Freshpet,3175,$62.63
['Food'],1.23%,-33.67%,UK,298024258d4e43089bfa78ca987f514a,$3.00 B,Nomad Foods,3174,$17.28
,2.68%,17.26%,USA,cdb4509619d345ef970a5547364b27ef,$3.00 B,Ingevity,3173,$80.49
,-0.21%,-22.39%,USA,4395e269a75b40c0b8fd210d79e96c01,$3.00 B,Irhythm,3172,$99.90
"['Media/Press', 'Entertainment']",-0.97%,-2.63%,South Africa,80c02bb514904495995aecab1832b332,$3.01 B,Multichoice Group,3171,$7.03
"['Energy', 'Renewable energy']",0.00%,55.13%,USA,0d4643139f6c49afb343c89895362930,$3.01 B,Archaea Energy,3170,$26.00
"['Software', 'Tech']",4.07%,-40.63%,USA,a4707418428a44bdb54e8fbbc4a675f9,$3.01 B,Braze,3169,$31.48
,0.24%,24.10%,France,d6cddfc98a82400d8effe8831d3dd850,$3.01 B,Bic,3168,$68.96
"['Utility companies', 'Energy', 'Electricity']",-0.98%,-18.53%,Germany,af7789620d274a06912df928c996ef17,$3.01 B,Mainova,3167,$548.44
"['Real estate', 'Investment', 'REITs']",1.46%,-9.48%,Singapore,625240d63aab45158be98f1337e53107,$3.01 B,Suntec Reit,3166,$1.05
,1.96%,140.32%,,f33fb3eb04954ae0b699f0dc2640c3c7,$3.02 B,Transportadora De Gas Del Sur,3165,$10.43
,1.48%,-7.69%,USA,8ee56975833545858f33f4f6493475fd,$3.02 B,Main Street Capital,3164,$39.15
['Construction'],1.61%,-12.86%,USA,8362e53de3a64ac9a04225b49b8cbcb9,$3.02 B,Kb Home,3163,$35.36
"['IT services', 'Tech']",-1.66%,-10.31%,Australia,5ae2fc01308046e4926d313df3dae8b1,$3.02 B,Nextdc,3162,$6.61
['Tech'],2.83%,-34.57%,USA,86720f2cc4c645a7a5307f12d0595f2f,$3.02 B,Ncino,3161,$27.27
,1.56%,-8.72%,USA,441bb255837d4917a29158d1f7d2c433,$3.03 B,Epr Properties,3160,$40.39
['Advertising'],2.61%,-22.69%,USA,35f4a319321046c18a552b55b250f0e2,$3.03 B,Outfront Media,3159,$18.47
['Investment'],0.00%,-17.46%,Hong Kong,a45f775cf4e24b44addbaa45f42f1b7a,$3.03 B,Guoco,3158,$9.22
"['Pharmaceuticals', 'Biotech', 'Chemicals']",5.79%,-12.61%,South Korea,753723e063504153a3811f08b589d9a6,$3.03 B,Yuhan,3157,$43.16
"['Energy', 'Renewable energy', 'Electricity']",-1.91%,14.35%,Canada,69da2e4c5e3843ee9cf496f920b72f4c,$3.03 B,Boralex,3156,$29.57
"['Pharmaceuticals', 'Biotech']",1.46%,-40.09%,Hong Kong,4c692458c8874c19bb9c61a7577a7499,$3.03 B,Hutchmed,3155,$17.32
,0.67%,-6.00%,USA,56b9d1852ce84dbe989db50e7b9200f7,$3.03 B,Hillenbrand,3154,$43.85
"['Pharmaceuticals', 'Biotech']",-0.37%,-19.85%,Belgium,69c186a838aa4420b3e9b74301372ef8,$3.04 B,Galapagos Nv,3153,$45.82
,1.72%,1.82%,USA,b674b17701864940a44eec1f249333de,$3.04 B,National Vision Holdings,3152,$38.55
['Medical devices'],-0.66%,-27.48%,UK,294b5104b0854030bbe70e23fcd5155d,$3.04 B,Livanova,3151,$56.85
,0.73%,18.15%,USA,2ba621ad0eb949cdb4a8a9fa578e0a87,$3.04 B,Pjt Partners,3150,$76.88
